"","CBSA","TotalPeople","TotalTech","MedianAge","PercentHighSchool","PercentCollege","PercentPostGrad","MedianIncome","PercentFemale","PercentBornOutOfState","PercentImmigrant","Percent18to35","PercentTech","MedianRent","MedianHouseValue","DiversityIndex"
"16","Augusta-Richmond County, GA-SC",345789,2534,34,0.654057821388188,0.181642562371851,0.0665984169536914,19200,0.513911662892689,0.465419663436373,0.0668124202909867,0.273924271737967,0.732816833386834,680,135000,0.596697015110951
"17","Augusta-Waterville, ME",120138,1867,45,0.751993540761458,0.2071284689274,0.0693619004811134,24490.2877697842,0.513601025487356,0.27395162230102,0.0236977475902712,0.210874161381078,1.55404618022607,600,145000,0.102928221883761
"18","Austin-Round Rock, TX",1881313,68831,34,0.684594216911274,0.302374458689224,0.101011368124283,27200,0.499366665727606,0.466016553332699,0.170214632014981,0.293114968110038,3.65866817483322,950,240000,0.609034810901885
"19","Bakersfield, CA",880536,4837,31,0.5331866045227,0.0990317261304478,0.0323836844830876,15600,0.489741475646652,0.342803701381886,0.210956735442957,0.273997883107562,0.54932450234857,750,190000,0.596998236067689
"20","Baltimore-Columbia-Towson, MD",2748731,67885,37,0.707501752626939,0.277055848680718,0.116765518342828,28400,0.518992218591052,0.400982125933749,0.119733433355246,0.251906788987355,2.4696851019616,1000,275000,0.585173467952005
"21","Bangor, ME",152919,983,40,0.720459851293822,0.186477808513004,0.0678921520543556,17400,0.505842962614194,0.29484890693766,0.0305390435459295,0.256998803288015,0.642823978707682,680,130000,0.11981288273823
"22","Baton Rouge, LA",565369,6633,33,0.686611752678339,0.216706257329284,0.0728586109249004,21500.6,0.520702408515501,0.225173293901859,0.0585405283982673,0.296431180344165,1.17321607658007,720,180000,0.579078756147253
"23","Beaumont-Port Arthur, TX",255009,793,35,0.638208847530871,0.138842158512053,0.040704445725445,17300,0.487186726742978,0.334517605260991,0.130767933680772,0.271139449980197,0.310969416765683,650,1e+05,0.671942351467581
"24","Bellingham, WA",211766,1334,36,0.74115769292521,0.233795793470151,0.0800081221725867,22000,0.511134931953194,0.462000509996883,0.115301795377917,0.300303164813993,0.629940594807476,837.177419354839,293316.929133858,0.354148685792189
"25","Bend-Redmond, OR",175351,1846,42,0.745259508072381,0.289687540989216,0.10507496392949,25000,0.503384639950727,0.586543561200107,0.0598456809484976,0.200409464445598,1.052745635896,881.895833333333,3e+05,0.223360474822342
"26","Birmingham-Hoover, AL",868795,11499,37,0.69012482806646,0.237671717723974,0.0826132747080727,22100,0.52287018226394,0.276230871494426,0.0477730649923169,0.237164118117623,1.32355734091472,600,165000,0.544314402438198
"27","Bloomington, IL",173828,6648,33,0.747928987274777,0.2925535586902,0.0986549922912304,25000,0.511373311549348,0.257570702073314,0.059944312768944,0.325856593874405,3.82447016591113,700,165000,0.347238822706387
"28","Bloomington, IN",144444,2227,28,0.79240397662762,0.284366259588491,0.120808064024812,14000,0.506272326991775,0.419096674143613,0.0913295117831132,0.435545955526017,1.54177397468915,700,160000,0.290735879490234
"29","Boston-Cambridge-Newton, MA-NH",778589,15003,32,0.713317295774793,0.32269913908365,0.127999496525124,23489.010989011,0.518653615707389,0.549867773626393,0.332758361600279,0.384826911245856,1.92694733678488,1300,4e+05,0.695018173389648
"30","Bowling Green, KY",123114,543,33,0.697954741134233,0.211787449030979,0.081566678038241,18100,0.515773998083077,0.380574102051757,0.093718017447244,0.320978930097308,0.441054632292022,550,141038.095238095,0.352060294779405
"31","Bremerton-Silverdale, WA",259749,3155,39,0.746401333595125,0.21515770994306,0.0735402253714162,25500,0.489029794147427,0.561095519135781,0.0791032881743529,0.254072200470454,1.21463412756161,910,250000,0.39022173370301
"32","Bridgeport-Stamford-Norwalk, CT",947268,13252,40,0.688385968912705,0.331466913270584,0.139090521373043,28556.25,0.511663014057268,0.55943513345748,0.248982336572121,0.21869629291816,1.39897051309661,1200,4e+05,0.558297911777397
"33","Brownsville-Harlingen, TX",422224,469,31,0.475245367387927,0.0917996134753117,0.0240062147106749,12000,0.517365190041305,0.31888997309485,0.244043446132858,0.242120296335594,0.111078479669559,500,80000,0.199844024285006
"34","Buffalo-Cheektowaga-Niagara Falls, NY",1135415,12331,40,0.722288326294791,0.22750536147576,0.095807259900565,24300,0.514964132057442,0.181970468947477,0.0806964854260337,0.242821347260693,1.0860346217022,600,135000,0.378780458847855
"35","Burlington, NC",157842,1250,39,0.642129471243395,0.15644125137796,0.0386399057285133,19400,0.528395484091687,0.334416695176189,0.0815562397840879,0.235292254279596,0.791931171678007,580,144105.802047782,0.529856798866716
"36","Cape Coral-Fort Myers, FL",701529,6261,47,0.700445740660757,0.197462970169444,0.0787137808985801,20000,0.513854737295251,0.725451121764033,0.183750065927424,0.19191081195503,0.892479141988428,838.665540540541,180000,0.482018518365168
"37","Cedar Rapids, IA",220052,6407,37,0.728518713758566,0.221229527566212,0.0675294930289204,27874.6913580247,0.509143293403377,0.262710632032429,0.0463663134168288,0.248941159362333,2.91158453456456,550,145000,0.229207713093941
"38","Champaign-Urbana, IL",208363,4447,29,0.771293367824422,0.28697993405739,0.144637003690674,18000,0.505032083431319,0.35812980231615,0.145193724413644,0.395439689388231,2.13425608193393,700,150000,0.505983654938858
"39","Charlotte-Concord-Gastonia, NC-SC",1637488,33429,36,0.670060482885981,0.25682264541786,0.0849416911757521,23000,0.518846550325865,0.532176724348514,0.12314349784548,0.25812341830902,2.04148060932355,750,170000,0.593131394681578
"40","Chattanooga, TN-GA",354598,4614,39,0.688207491300007,0.22920039030113,0.0858577882559969,21265.1960784314,0.520428767223729,0.41190023632395,0.0568361919694979,0.245757167271107,1.30119177209121,600,160000,0.450579917337747
"41","Chicago-Naperville-Elgin, IL-IN-WI",9328552,155428,37,0.672467495491262,0.257386248155126,0.09632534609873,24000,0.510892901706503,0.370381169553431,0.195026945232229,0.250704718159903,1.66615354665976,880,215000,0.640723505881175
"42","Chico, CA",225508,2554,37,0.718542135977438,0.184436915763521,0.0557984639125885,16000,0.504469907941182,0.292198059492346,0.0830170104829984,0.286140624722848,1.13255405573195,830,235000,0.440161507939666
"43","Cincinnati, OH-KY-IN",1700997,27035,37,0.690797808579321,0.239927524857481,0.0866744620948773,24500,0.51411907252041,0.310407954864118,0.0603163909166213,0.244121535781662,1.5893620035779,630,158744.239631336,0.391999050685606
"44","Cleveland-Elyria, OH",1737420,23562,40,0.701536761404842,0.216210242773768,0.0844643206593685,22300,0.516870417055174,0.255276214156623,0.0781768369191099,0.229579491429821,1.35614877231757,600,130000,0.500438704274099
"45","College Station-Bryan, TX",215141,4920,25,0.716678829232922,0.238885196220153,0.0927345322369981,15000,0.48906066254224,0.331447748220934,0.146420254623712,0.444843149376455,2.28687233023924,700.436241610738,176440.677966102,0.598796027910524
"46","Columbia, MO",175096,4535,30,0.7390802759629,0.332948782382236,0.134092155160598,20000,0.513364097409421,0.373600767578928,0.0820978206241148,0.367906748298076,2.59000776716773,630,175000,0.356622044691253
"47","Columbus, OH",1765795,35170,35,0.690840103182986,0.260977066986825,0.0865644086657851,25000,0.510183798232524,0.306599010643931,0.0948133843396317,0.269438977910799,1.99173743271444,700,170000,0.455341562723784
"48","Corpus Christi, TX",359093,2103,35,0.609488349814672,0.139610073156536,0.0441835401971077,20000,0.506453759889499,0.259793423987658,0.0959445046269351,0.267465531213363,0.585642159551982,750,120000,0.511320385674824
"49","Crestview-Fort Walton Beach-Destin, FL",198690,2889,36,0.70664854798933,0.208440283859278,0.0682117872062006,23000,0.488675826664653,0.683501937691882,0.107579646685792,0.273360511349338,1.45402385625849,850,2e+05,0.428769690402632
"50","Dallas-Fort Worth-Arlington, TX",6793024,135968,34,0.62031534114998,0.223683737905239,0.0733751271893048,24000,0.508543323268106,0.461796690251646,0.199870043150149,0.255271290076408,2.00158280023742,810,170000,0.670847726155407
"51","Dalton, GA",104138,171,34,0.50217019723828,0.100645297585896,0.0257830955078838,20000,0.510860588834047,0.479796039870172,0.20202999865563,0.251329966006645,0.164205189268087,528.852201257862,125000,0.532159191026363
